Format Version,1.1,Take Name,Take 2014-10-13 02.41.46 PM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-13 14:41:46:50,Total Frames,1285

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,5968.532800,0.253905,0.361198,-0.575262,0.239538,0.363262,-0.397835,0.053324,0.356396,-0.414508,-0.418723,0.170941,-0.222379,-0.308801,0.142182,-0.212380,-0.401385,0.255157,-0.242019,-0.229111,0.117972,-0.294164,-0.551433,0.244417,-0.277327,-0.474505,0.255528,-0.254718,-0.319475,0.233006,-0.228802,-0.237874,0.194758,-0.301258,-0.253174,0.209460,-0.266777,-0.236699,0.118614,-0.377922,-0.235750,0.179554,-0.366367,-0.560098,0.176327,-0.260568,-0.494386,0.177633,-0.234956,0.070199,0.361340,-0.592952,-0.251737,0.127915,-0.243488
7,5968.541134,0.253907,0.361195,-0.575260,0.239536,0.363262,-0.397834,0.053321,0.356398,-0.414508,-0.418725,0.170939,-0.222416,-0.308813,0.142181,-0.212424,-0.401523,0.255910,-0.241687,-0.229116,0.117972,-0.294194,-0.551465,0.244397,-0.277389,-0.474504,0.255532,-0.254759,-0.319468,0.233005,-0.228846,-0.237882,0.194764,-0.301303,-0.253185,0.209449,-0.266839,-0.236717,0.118610,-0.377967,-0.235754,0.179562,-0.366419,-0.560112,0.176320,-0.260600,-0.494353,0.177661,-0.234943,0.070203,0.361344,-0.592960,-0.251756,0.127910,-0.243533
8,5968.549467,0.253903,0.361196,-0.575258,0.239538,0.363261,-0.397821,0.053330,0.356405,-0.414487,-0.418719,0.170953,-0.222406,-0.308815,0.142194,-0.212413,-0.401539,0.255965,-0.241680,-0.229133,0.117961,-0.294200,-0.551491,0.244379,-0.277425,-0.474510,0.255535,-0.254765,-0.319484,0.233000,-0.228860,-0.237895,0.194745,-0.301326,-0.253193,0.209442,-0.266855,-0.236723,0.118600,-0.377967,-0.235780,0.179541,-0.366442,-0.560108,0.176331,-0.260602,-0.494311,0.177723,-0.234907,0.070203,0.361350,-0.592952,-0.251734,0.127918,-0.243517
9,5968.557800,0.253905,0.361198,-0.575260,0.239535,0.363258,-0.397826,0.053326,0.356401,-0.414489,-0.418754,0.170930,-0.222426,-0.308847,0.142171,-0.212427,-0.401561,0.255953,-0.241691,-0.229147,0.117953,-0.294200,-0.551506,0.244376,-0.277439,-0.474525,0.255525,-0.254778,-0.319496,0.232981,-0.228868,-0.237910,0.194733,-0.301321,-0.253211,0.209421,-0.266849,-0.236730,0.118593,-0.377964,-0.235793,0.179529,-0.366445,-0.560124,0.176328,-0.260620,-0.494348,0.177693,-0.234935,0.070200,0.361362,-0.592967,-0.251753,0.127907,-0.243508
10,5968.566134,0.253903,0.361195,-0.575255,0.239537,0.363264,-0.397824,0.053329,0.356400,-0.414489,-0.418763,0.170939,-0.222412,-0.308856,0.142169,-0.212401,-0.401557,0.255949,-0.241674,-0.229152,0.117951,-0.294159,-0.551510,0.244383,-0.277438,-0.474531,0.255523,-0.254770,-0.319514,0.232974,-0.228857,-0.237921,0.194722,-0.301296,-0.253214,0.209419,-0.266833,-0.236725,0.118590,-0.377935,-0.235794,0.179524,-0.366421,-0.560123,0.176338,-0.260608,-0.494274,0.177784,-0.234847,0.070195,0.361352,-0.592952,-0.251761,0.127911,-0.243470
11,5968.574467,0.253904,0.361195,-0.575261,0.239538,0.363261,-0.397830,0.053327,0.356387,-0.414512,-0.418787,0.170926,-0.222406,-0.308904,0.142160,-0.212381,-0.401596,0.255947,-0.241651,-0.229164,0.117936,-0.294123,-0.551630,0.243931,-0.277894,-0.474552,0.255523,-0.254758,-0.319536,0.232972,-0.228819,-0.237924,0.194726,-0.301242,-0.253227,0.209420,-0.266785,-0.236725,0.118588,-0.377892,-0.235786,0.179520,-0.366367,-0.560160,0.176323,-0.260631,-0.494411,0.177663,-0.234963,0.070188,0.361334,-0.592938,-0.251464,0.127798,-0.243551
12,5968.582800,0.253902,0.361195,-0.575259,0.239535,0.363260,-0.397836,0.053316,0.356384,-0.414521,-0.418808,0.170915,-0.222385,-0.309136,0.142508,-0.212012,-0.401609,0.255949,-0.241615,-0.229168,0.117959,-0.294071,-0.551527,0.244390,-0.277412,-0.474572,0.255516,-0.254734,-0.319553,0.232983,-0.228752,-0.237943,0.194725,-0.301163,-0.253241,0.209428,-0.266705,-0.236723,0.118601,-0.377836,-0.235776,0.179528,-0.366286,-0.560165,0.176330,-0.260596,-0.494516,0.177582,-0.235032,0.070184,0.361332,-0.592931,-0.252082,0.127215,-0.244127
13,5968.591134,0.253903,0.361196,-0.575259,0.239531,0.363259,-0.397830,0.053325,0.356401,-0.414501,-0.418817,0.170917,-0.222350,-0.309141,0.142501,-0.211970,-0.401626,0.255955,-0.241584,-0.229175,0.117958,-0.294031,-0.551532,0.244390,-0.277394,-0.474581,0.255520,-0.254700,-0.319567,0.232990,-0.228690,-0.238016,0.194684,-0.301114,-0.253258,0.209428,-0.266628,-0.236725,0.118611,-0.377801,-0.235675,0.179736,-0.366310,-0.560162,0.176332,-0.260579,-0.494416,0.177689,-0.234904,0.070198,0.361349,-0.592952,-0.251988,0.127317,-0.243964
14,5968.599467,0.253901,0.361196,-0.575256,0.239539,0.363255,-0.397823,0.053326,0.356393,-0.414495,-0.418830,0.170908,-0.222342,-0.309151,0.142487,-0.211964,-0.401637,0.255935,-0.241566,-0.229184,0.117947,-0.294001,-0.551528,0.244398,-0.277368,-0.474586,0.255508,-0.254685,-0.319396,0.233174,-0.228573,-0.238018,0.194678,-0.301094,-0.253257,0.209426,-0.266602,-0.236723,0.118612,-0.377776,-0.235681,0.179732,-0.366278,-0.560165,0.176320,-0.260568,-0.494459,0.177646,-0.234919,0.070190,0.361354,-0.592952,-0.251881,0.127414,-0.243832
15,5968.607800,0.253906,0.361192,-0.575253,0.239538,0.363254,-0.397821,0.053331,0.356404,-0.414492,-0.418821,0.170909,-0.222339,-0.309154,0.142474,-0.211954,-0.401633,0.255935,-0.241567,-0.229179,0.117937,-0.293988,-0.551516,0.244390,-0.277365,-0.474573,0.255510,-0.254679,-0.319574,0.232971,-0.228666,-0.237999,0.194672,-0.301071,-0.253257,0.209424,-0.266588,-0.236722,0.118592,-0.377758,-0.235673,0.179722,-0.366275,-0.560159,0.176326,-0.260563,-0.494413,0.177686,-0.234873,0.070208,0.361357,-0.592959,-0.251906,0.127372,-0.243853
16,5968.616134,0.253904,0.361195,-0.575260,0.239541,0.363265,-0.397826,0.053323,0.356387,-0.414510,-0.418835,0.170907,-0.222351,-0.309168,0.142481,-0.211943,-0.401510,0.255142,-0.241955,-0.229173,0.117934,-0.293957,-0.551511,0.244402,-0.277370,-0.474580,0.255510,-0.254697,-0.319394,0.233168,-0.228569,-0.237997,0.194670,-0.301068,-0.253251,0.209426,-0.266587,-0.236703,0.118590,-0.377733,-0.235661,0.179711,-0.366254,-0.560179,0.176315,-0.260589,-0.494415,0.177703,-0.234877,0.070195,0.361341,-0.592949,-0.252052,0.127256,-0.243955
17,5968.624467,0.253903,0.361196,-0.575264,0.239538,0.363265,-0.397829,0.053313,0.356387,-0.414527,-0.418851,0.170920,-0.222358,-0.309176,0.142504,-0.211920,-0.401626,0.255906,-0.241601,-0.229173,0.117947,-0.293937,-0.551525,0.244405,-0.277399,-0.474594,0.255513,-0.254730,-0.319404,0.233184,-0.228573,-0.238003,0.194668,-0.301067,-0.253261,0.209435,-0.266577,-0.236696,0.118587,-0.377706,-0.235741,0.179517,-0.366148,-0.560180,0.176341,-0.260596,-0.494453,0.177683,-0.234922,0.070203,0.361346,-0.592960,-0.252008,0.127338,-0.243867
18,5968.632801,0.253907,0.361197,-0.575263,0.239533,0.363256,-0.397835,0.053318,0.356394,-0.414523,-0.418845,0.170958,-0.222343,-0.309191,0.142532,-0.211915,-0.401660,0.255962,-0.241606,-0.229174,0.117969,-0.293927,-0.551526,0.244422,-0.277410,-0.474598,0.255537,-0.254738,-0.319600,0.233011,-0.228681,-0.238013,0.194694,-0.301063,-0.253478,0.209441,-0.266415,-0.236695,0.118604,-0.377690,-0.235741,0.179536,-0.366152,-0.560179,0.176351,-0.260597,-0.494403,0.177757,-0.234875,0.070201,0.361361,-0.592970,-0.252068,0.127297,-0.243931
19,5968.641134,0.253903,0.361193,-0.575260,0.239533,0.363249,-0.397836,0.053332,0.356406,-0.414478,-0.418851,0.170970,-0.222358,-0.309189,0.142556,-0.211923,-0.401653,0.255969,-0.241627,-0.229188,0.117990,-0.293924,-0.551572,0.244389,-0.277470,-0.474600,0.255555,-0.254751,-0.319603,0.233044,-0.228694,-0.238024,0.194710,-0.301085,-0.253284,0.209477,-0.266598,-0.236703,0.118617,-0.377698,-0.235669,0.179745,-0.366265,-0.560178,0.176381,-0.260594,-0.494405,0.177786,-0.234880,0.070205,0.361357,-0.592963,-0.252076,0.127340,-0.243927
20,5968.649467,0.253904,0.361190,-0.575254,0.239535,0.363253,-0.397823,0.053324,0.356390,-0.414502,-0.418852,0.170986,-0.222364,-0.309202,0.142572,-0.211947,-0.401682,0.255991,-0.241648,-0.229202,0.118000,-0.293946,-0.551563,0.244422,-0.277468,-0.474609,0.255566,-0.254776,-0.319609,0.233050,-0.228723,-0.238058,0.194710,-0.301102,-0.253498,0.209473,-0.266468,-0.236724,0.118625,-0.377724,-0.235699,0.179735,-0.366302,-0.560200,0.176387,-0.260617,-0.494444,0.177773,-0.234918,0.070196,0.361343,-0.592948,-0.251951,0.127484,-0.243799
21,5968.657801,0.253903,0.361191,-0.575251,0.239538,0.363256,-0.397825,0.053329,0.356398,-0.414498,-0.418853,0.171006,-0.222383,-0.309217,0.142584,-0.211985,-0.401682,0.255995,-0.241687,-0.229218,0.118002,-0.293981,-0.551575,0.244435,-0.277500,-0.474620,0.255573,-0.254812,-0.319614,0.233055,-0.228757,-0.237983,0.194725,-0.301158,-0.253311,0.209480,-0.266676,-0.236750,0.118612,-0.377756,-0.235714,0.179731,-0.366336,-0.560205,0.176392,-0.260639,-0.494428,0.177802,-0.234913,0.070199,0.361346,-0.592948,-0.252078,0.127405,-0.243931
22,5968.666134,0.253905,0.361198,-0.575256,0.239539,0.363263,-0.397829,0.053331,0.356407,-0.414497,-0.418862,0.171019,-0.222398,-0.309237,0.142582,-0.212017,-0.401683,0.256012,-0.241710,-0.229247,0.117984,-0.294017,-0.551592,0.244429,-0.277543,-0.474628,0.255584,-0.254842,-0.319633,0.233060,-0.228797,-0.238077,0.194706,-0.301195,-0.253527,0.209458,-0.266549,-0.236771,0.118608,-0.377784,-0.235734,0.179721,-0.366377,-0.560226,0.176403,-0.260673,-0.494336,0.177916,-0.234834,0.070202,0.361350,-0.592955,-0.252177,0.127319,-0.244055
23,5968.674467,0.253904,0.361202,-0.575261,0.239537,0.363260,-0.397833,0.053323,0.356395,-0.414511,-0.418896,0.171015,-0.222428,-0.309260,0.142600,-0.212019,-0.401687,0.256011,-0.241732,-0.229268,0.117988,-0.294019,-0.551700,0.243990,-0.278037,-0.474640,0.255590,-0.254863,-0.319647,0.233056,-0.228830,-0.238017,0.194759,-0.301197,-0.253542,0.209463,-0.266572,-0.236955,0.118701,-0.377687,-0.235745,0.179719,-0.366403,-0.560245,0.176403,-0.260699,-0.494460,0.177831,-0.234947,0.070191,0.361342,-0.592938,-0.252158,0.127351,-0.244028
24,5968.682801,0.253903,0.361198,-0.575260,0.239525,0.363256,-0.397832,0.053318,0.356386,-0.414514,-0.418905,0.171023,-0.222420,-0.309282,0.142597,-0.212005,-0.401717,0.256010,-0.241735,-0.229283,0.117992,-0.294002,-0.551667,0.244000,-0.278040,-0.474650,0.255599,-0.254859,-0.319664,0.233071,-0.228806,-0.238026,0.194758,-0.301179,-0.253561,0.209460,-0.266548,-0.236974,0.118701,-0.377660,-0.235764,0.179708,-0.366380,-0.560235,0.176422,-0.260675,-0.494463,0.177852,-0.234933,0.070215,0.361369,-0.592985,-0.252117,0.127412,-0.243953
25,5968.691134,0.253902,0.361194,-0.575260,0.239541,0.363259,-0.397826,0.053331,0.356399,-0.414490,-0.418915,0.171031,-0.222400,-0.309285,0.142601,-0.211979,-0.401738,0.256018,-0.241711,-0.229292,0.117987,-0.293972,-0.551685,0.243992,-0.278043,-0.474666,0.255599,-0.254849,-0.319678,0.233075,-0.228778,-0.238032,0.194734,-0.301133,-0.253576,0.209457,-0.266512,-0.236975,0.118701,-0.377633,-0.235855,0.179513,-0.366243,-0.560264,0.176415,-0.260684,-0.494406,0.177932,-0.234849,0.070215,0.361372,-0.592986,-0.252053,0.127486,-0.243836
26,5968.699467,0.253904,0.361196,-0.575259,0.239539,0.363262,-0.397828,0.053320,0.356385,-0.414513,-0.418931,0.171020,-0.222377,-0.309313,0.142589,-0.211927,-0.401750,0.256015,-0.241681,-0.229295,0.117976,-0.293915,-0.551706,0.244000,-0.278023,-0.474674,0.255597,-0.254829,-0.319681,0.233066,-0.228734,-0.238035,0.194718,-0.301087,-0.253582,0.209450,-0.266467,-0.236972,0.118679,-0.377582,-0.235847,0.179508,-0.366205,-0.560269,0.176428,-0.260668,-0.494484,0.177852,-0.234909,0.070200,0.361344,-0.592954,-0.252172,0.127389,-0.243863
27,5968.707801,0.253908,0.361197,-0.575259,0.239539,0.363263,-0.397828,0.053322,0.356385,-0.414509,-0.418942,0.171004,-0.222344,-0.309319,0.142580,-0.211856,-0.401751,0.255994,-0.241646,-0.229324,0.117936,-0.293859,-0.551628,0.244455,-0.277518,-0.474687,0.255580,-0.254802,-0.319689,0.233042,-0.228689,-0.238123,0.194681,-0.301024,-0.253587,0.209428,-0.266414,-0.236817,0.118548,-0.377598,-0.235813,0.179487,-0.366148,-0.560284,0.176409,-0.260660,-0.495058,0.176928,-0.235671,0.070215,0.361365,-0.592975,-0.251227,0.127903,-0.242816
28,5968.716134,0.253904,0.361196,-0.575258,0.239538,0.363264,-0.397825,0.053320,0.356397,-0.414514,-0.418944,0.171002,-0.222308,-0.309323,0.142559,-0.211805,-0.401756,0.255975,-0.241613,-0.229308,0.117928,-0.293779,-0.551608,0.244456,-0.277492,-0.474687,0.255570,-0.254783,-0.319706,0.233012,-0.228646,-0.238118,0.194641,-0.300967,-0.253591,0.209399,-0.266356,-0.236801,0.118520,-0.377545,-0.235846,0.179445,-0.366084,-0.560276,0.176419,-0.260624,-0.495055,0.176933,-0.235642,0.070201,0.361356,-0.592951,-0.251236,0.127884,-0.242767
29,5968.724467,0.253904,0.361194,-0.575252,0.239542,0.363262,-0.397825,0.053328,0.356401,-0.414492,-0.418951,0.170995,-0.222284,-0.309328,0.142532,-0.211775,-0.401760,0.255978,-0.241584,-0.229316,0.117903,-0.293733,-0.551640,0.244426,-0.277494,-0.474689,0.255561,-0.254755,-0.319531,0.233179,-0.228534,-0.238099,0.194608,-0.300943,-0.253590,0.209390,-0.266312,-0.236792,0.118508,-0.377501,-0.235837,0.179423,-0.366039,-0.560297,0.176388,-0.260623,-0.495065,0.176928,-0.235606,0.070198,0.361361,-0.592954,-0.251247,0.127856,-0.242731
30,5968.732801,0.253901,0.361194,-0.575257,0.239535,0.363253,-0.397832,0.053322,0.356391,-0.414503,-0.418975,0.170975,-0.222282,-0.309131,0.142177,-0.212074,-0.401774,0.255971,-0.241569,-0.229634,0.117825,-0.294053,-0.551607,0.244443,-0.277461,-0.474691,0.255551,-0.254737,-0.319537,0.233169,-0.228510,-0.238115,0.194606,-0.300901,-0.253599,0.209377,-0.266297,-0.236795,0.118501,-0.377483,-0.235838,0.179413,-0.366023,-0.560289,0.176383,-0.260602,-0.495078,0.176891,-0.235619,0.070194,0.361354,-0.592948,-0.251259,0.127838,-0.242702
31,5968.741134,0.253901,0.361195,-0.575260,0.239536,0.363255,-0.397834,0.053330,0.356406,-0.414492,-0.418986,0.170976,-0.222281,-0.309155,0.142173,-0.212068,-0.401766,0.255996,-0.241552,-0.229336,0.117884,-0.293694,-0.551619,0.244443,-0.277472,-0.474700,0.255554,-0.254747,-0.319535,0.233177,-0.228504,-0.238118,0.194603,-0.300892,-0.253606,0.209373,-0.266289,-0.236793,0.118492,-0.377449,-0.235849,0.179408,-0.366016,-0.560292,0.176394,-0.260593,-0.495095,0.176913,-0.235605,0.070204,0.361360,-0.592970,-0.251278,0.127832,-0.242689
32,5968.749467,0.253901,0.361198,-0.575259,0.239537,0.363264,-0.397834,0.053318,0.356404,-0.414510,-0.418997,0.170999,-0.222274,-0.309150,0.142217,-0.212029,-0.401840,0.256249,-0.241364,-0.229335,0.117909,-0.293649,-0.551612,0.244473,-0.277463,-0.474723,0.255563,-0.254767,-0.319738,0.233005,-0.228599,-0.238147,0.194614,-0.300906,-0.253616,0.209400,-0.266291,-0.236787,0.118488,-0.377415,-0.235856,0.179420,-0.366009,-0.560325,0.176396,-0.260623,-0.495097,0.176931,-0.235607,0.070197,0.361347,-0.592953,-0.251296,0.127859,-0.242663
33,5968.757801,0.253905,0.361198,-0.575261,0.239532,0.363266,-0.397828,0.053320,0.356399,-0.414512,-0.419025,0.171039,-0.222264,-0.309201,0.142256,-0.212004,-0.401806,0.256013,-0.241575,-0.229350,0.117953,-0.293594,-0.551650,0.244485,-0.277481,-0.474744,0.255592,-0.254774,-0.319770,0.233046,-0.228596,-0.238166,0.194651,-0.300885,-0.253654,0.209429,-0.266278,-0.236796,0.118517,-0.377374,-0.235868,0.179447,-0.365988,-0.560344,0.176426,-0.260612,-0.495137,0.176962,-0.235629,0.070206,0.361360,-0.592973,-0.251316,0.127917,-0.242609
34,5968.766134,0.253906,0.361195,-0.575254,0.239535,0.363264,-0.397824,0.053334,0.356400,-0.414491,-0.419062,0.171086,-0.222266,-0.309436,0.142679,-0.211651,-0.401868,0.256064,-0.241604,-0.229832,0.117871,-0.294034,-0.551705,0.244495,-0.277522,-0.474777,0.255638,-0.254780,-0.319808,0.233119,-0.228593,-0.238187,0.194677,-0.300881,-0.253689,0.209497,-0.266253,-0.236809,0.118576,-0.377338,-0.235892,0.179496,-0.365979,-0.560362,0.176465,-0.260614,-0.495157,0.176994,-0.235626,0.070214,0.361353,-0.592969,-0.251349,0.127991,-0.242588
35,5968.774467,0.253905,0.361191,-0.575252,0.239536,0.363255,-0.397824,0.053325,0.356391,-0.414494,-0.419086,0.171153,-0.222260,-0.309456,0.142765,-0.211644,-0.401971,0.256379,-0.241411,-0.229462,0.118053,-0.293614,-0.551770,0.244501,-0.277566,-0.474825,0.255671,-0.254803,-0.319849,0.233174,-0.228609,-0.238222,0.194773,-0.300887,-0.253729,0.209551,-0.266259,-0.236836,0.118636,-0.377336,-0.235923,0.179559,-0.365971,-0.560394,0.176485,-0.260635,-0.495193,0.177026,-0.235631,0.070196,0.361345,-0.592944,-0.251371,0.128072,-0.242586
36,5968.782801,0.253903,0.361192,-0.575257,0.239541,0.363258,-0.397822,0.053328,0.356398,-0.414496,-0.419091,0.171199,-0.222276,-0.309476,0.142813,-0.211679,-0.401929,0.256135,-0.241646,-0.229880,0.117984,-0.294082,-0.551793,0.244521,-0.277586,-0.474857,0.255691,-0.254832,-0.319877,0.233215,-0.228643,-0.238163,0.194855,-0.300911,-0.253758,0.209594,-0.266292,-0.236873,0.118681,-0.377391,-0.235949,0.179607,-0.366004,-0.560403,0.176513,-0.260642,-0.495212,0.177056,-0.235653,0.070200,0.361340,-0.592948,-0.251398,0.128129,-0.242627
